login,graph,degree_in,degree_out,betweenness,closeness,pagerank
darkglow-net,G4,0.001906,0.000476,0.0,0.061387,0.000259
darkmule,G4,0.000476,0.000476,0.0,0.069101,0.000252
darkogj,G4,0.000953,0.0,0.0,0.0,0.000178
darrenrkb,G4,0.000953,0.000953,0.000772,0.074335,0.000412
dasiths,G4,0.001429,0.001906,0.002858,0.077498,0.000395
datspike,G4,0.000476,0.000476,0.0,0.061585,0.000209
davehowell,G4,0.001429,0.001429,0.003961,0.085199,0.000504
davesharpe13,G4,0.004764,0.003811,0.004495,0.077101,0.001224
davidmoshal,G4,0.000476,0.000476,0.0,0.051845,0.000285
davidniu-0914,G4,0.002382,0.001429,0.000784,0.077208,0.000443
davidrudduck,G4,0.000476,0.000476,0.0,0.064721,0.000276
davidvartanian,G4,0.000476,0.000476,0.0,0.5,0.001436
davistroy,G4,0.000953,0.000953,0.002314,0.060955,0.000518
dayanmasiha-hub,G4,0.0,0.000476,0.0,0.25,0.000101
dbardi,G4,0.000476,0.000476,0.0,0.049027,0.000371
dbirks,G4,0.000476,0.0,0.0,0.0,0.000178
dceoy,G4,0.0,0.0,0.0,0.0,0.000101
ddulic,G4,0.000476,0.000476,0.0,0.076445,0.00016
decarufe,G4,0.000476,0.0,0.0,0.0,0.000101
deepeshBodh,G4,0.001429,0.001429,0.000305,0.080003,0.000363
deepfriedmind,G4,0.001429,0.001906,0.000559,0.07615,0.000521
deikka,G4,0.000476,0.000476,0.0,0.064778,0.000259
densk1,G4,0.000476,0.000476,0.0,0.054294,0.000323
dentity007,G4,0.002382,0.002382,0.013395,0.085805,0.000912
dependabot[bot],G4,0.000476,0.0,0.0,0.0,0.00016
derek987987,G4,0.000476,0.000476,0.0,0.062188,0.00016
derekperez27,G4,0.000476,0.000476,0.0,0.054941,0.000351
derobiwan,G4,0.000953,0.000953,0.007778,0.085164,0.000308
dev0zzz,G4,0.000476,0.000476,0.0,0.074302,0.000178
devantler,G4,0.001906,0.000476,0.034804,0.080284,0.000425
devbeard,G4,0.002382,0.002382,0.001668,0.074429,0.000892
devfirexyz,G4,0.005241,0.005241,0.005699,0.07479,0.002352
devsticks,G4,0.000476,0.000476,0.0,0.054275,0.000309
devzizai,G4,0.001429,0.001429,0.001544,0.062643,0.000776
dgawlik,G4,0.000953,0.000953,7.3e-05,0.065409,0.000392
dhilipkumars,G4,0.010958,0.012863,0.013408,0.075238,0.00308
dhndmn,G4,0.000476,0.000476,0.0,0.064739,0.000266
dialedin2014,G4,0.004764,0.004288,0.013439,0.08166,0.001955
diamond-lizard,G4,0.000953,0.000953,0.001072,0.156863,0.000817
diarized,G4,0.000476,0.000476,0.0,0.060876,0.000249
dickhardt,G4,0.001429,0.001429,0.000772,0.07656,0.000542
diegowk6,G4,0.000476,0.000476,0.0,0.0637,0.000312
dikkkkuta,G4,0.0,0.0,0.0,0.0,0.000101
diogosalaberri,G4,0.002859,0.002859,0.00441,0.07672,0.001748
dipievil,G4,0.000476,0.000476,0.0,0.06632,0.000264
distante,G4,0.000476,0.000476,0.0,0.052413,0.00016
djeffersonx,G4,0.0,0.000476,0.0,0.125,0.000101
djsekops,G4,0.001429,0.001429,0.003534,0.085561,0.000539
dkmin,G4,0.000476,0.000476,0.0,0.058924,0.000285
dkmos2016,G4,0.001429,0.0,0.0,0.0,0.000333
dknell,G4,0.001429,0.001429,0.000772,0.068113,0.000545
dkoenawan,G4,0.000476,0.000476,0.0,0.064886,0.000233
dkolb,G4,0.0,0.000476,0.0,0.066145,0.000101
dldinternet,G4,0.000476,0.000476,0.0,0.048994,0.000489
dlecan,G4,0.000476,0.000476,0.0,0.068945,0.000251
dlukt,G4,0.001906,0.001906,0.002477,0.082717,0.000645
dmaizel,G4,0.000476,0.000476,0.0,0.067605,0.000303
dmarav,G4,0.000476,0.000476,0.0,0.064721,0.000276
dmitry-pavlov,G4,0.001906,0.001906,0.003346,0.080277,0.000884
dmux,G4,0.001429,0.0,0.0,0.0,0.000162
dobrdesign,G4,0.000476,0.000476,0.0,0.054941,0.000351
docech,G4,0.000476,0.000476,0.0,0.066851,0.000257
doct0rX,G4,0.000476,0.000476,0.0,0.060876,0.000249
doggy8088,G4,0.003335,0.003335,0.003857,0.072992,0.001741
dominikj-cf,G4,0.000476,0.000476,0.0,0.066334,0.000264
dominykas-verkauskas,G4,0.000476,0.000476,0.0,0.060315,0.000264
doozie-akshay,G4,0.001906,0.001906,0.000987,0.073428,0.000641
doquanghuy,G4,0.001429,0.000476,0.0,0.034409,0.000162
dotnetspark,G4,0.000476,0.000476,0.0,0.074302,0.000178
dougcooper,G4,0.0,0.000476,0.0,0.064282,0.000101
dpeckham,G4,0.000476,0.000476,0.0,0.068024,0.000268
dpi627,G4,0.001906,0.001906,0.000824,0.068839,0.000746
dragoshont,G4,0.000476,0.000476,0.0,0.055358,0.000282
drake4964,G4,0.001906,0.001906,0.031086,0.084098,0.000386
drewgingerich,G4,0.000476,0.000476,0.0,0.06481,0.000305
drobati,G4,0.000476,0.000476,0.0,0.5,0.000915
droideronline,G4,0.000476,0.000476,0.0,0.06519,0.000304
drrros,G4,0.002382,0.002859,0.009553,0.076512,0.00099
dsrednicki,G4,0.001429,0.0,0.0,0.0,0.000205
duccadhv1,G4,0.0,0.000476,0.0,0.5,0.000101
duksh,G4,0.000476,0.0,0.0,0.0,0.00016
duoduokai,G4,0.000476,0.000476,0.0,0.064751,0.000217
duydduyd,G4,0.000476,0.000476,0.0,0.054294,0.000323
dvic,G4,0.000476,0.000476,0.0,0.063434,0.000296
dylan-k,G4,0.000476,0.000476,0.0,0.07292,0.000266
dz85,G4,0.000476,0.000476,0.0,0.060876,0.000249
ebertti,G4,0.000476,0.000476,0.0,0.064927,0.00041
ebramirez,G4,0.001429,0.001429,0.00038,0.0718,0.000614
echarrod,G4,0.005717,0.005717,0.003484,0.070228,0.001522
ed-lichtman-nice,G4,0.000476,0.000476,0.0,0.103896,0.000542
ed4becky,G4,0.0,0.000476,0.0,0.080296,0.000101
edelah,G4,0.002382,0.002382,0.001544,0.042097,0.001028
eduvav,G4,0.000476,0.000476,0.0,0.054044,0.000333
efe-mumoglu,G4,0.000476,0.000476,0.0,0.065876,0.000258
egemensekem,G4,0.000476,0.000476,0.0,0.074311,0.000178
ehatov216,G4,0.000476,0.0,0.0,0.0,0.00016
ehiggs,G4,0.000476,0.000476,0.0,0.072937,0.000283
ehlowr0ld,G4,0.000476,0.000476,0.0,0.065608,0.000275
ejaramillom,G4,0.003811,0.003811,0.00786,0.076611,0.001961
ekadetov,G4,0.000953,0.000953,0.000772,0.060902,0.000523
elagerway,G4,0.000476,0.000476,0.0,0.056526,0.000299
eldar702,G4,0.001429,0.0,0.0,0.0,0.000162
elebescond,G4,0.003811,0.003811,0.005348,0.074753,0.002039
eliasto,G4,0.001429,0.0,0.0,0.0,0.00018
elkinjosetm,G4,0.000476,0.000476,0.0,0.25,0.000526
eloimarquessilva,G4,0.001429,0.001429,0.002963,0.076659,0.000526
emanuelturis,G4,0.000953,0.0,0.0,0.0,0.000263
emi-dm,G4,0.005241,0.002382,0.003207,0.069132,0.002495
empz,G4,0.001906,0.001429,0.001071,0.333333,0.001501
emreonur-i,G4,0.000476,0.000476,0.0,0.054941,0.000351
engels74,G4,0.001429,0.001429,0.001567,0.07435,0.000936
epps,G4,0.001429,0.001429,0.002464,0.074296,0.000645
eranshapira,G4,0.000476,0.000476,0.0,0.066356,0.000303
eranshcloud,G4,0.000476,0.000476,0.0,0.066356,0.000303
ericnoam,G4,0.001429,0.000476,0.0,0.166667,0.000162
erikankrom,G4,0.000476,0.000476,0.0,0.064728,0.000199
eriksenonline,G4,0.000476,0.000476,0.0,0.056805,0.000333
ernestjumbe,G4,0.000476,0.000476,0.0,0.041003,0.000397
esola-thomas,G4,0.001429,0.001429,0.000772,0.063152,0.000647
essenbee2,G4,0.000476,0.000476,0.0,0.061362,0.000254
ethaizone,G4,0.000476,0.000476,0.0,0.5,0.000672
etiennemargraff,G4,0.000476,0.000476,0.0,0.069808,0.000262
eucariop,G4,0.001906,0.001429,0.001789,0.060878,0.000737
eudson,G4,0.000476,0.000476,0.0,0.054941,0.000351
eugman,G4,0.000476,0.000476,0.0,0.050071,0.00034
eumatheusgomes,G4,0.000476,0.000476,0.0,0.060876,0.000249
everas42,G4,0.000476,0.000476,0.0,0.069101,0.000252
exengstfeld,G4,0.000953,0.0,0.0,0.0,0.000103
exocode,G4,0.000953,0.000953,0.001187,0.060902,0.000562
fabiodouek,G4,0.003335,0.003335,0.002321,0.070967,0.001262
fabioluissilva,G4,0.000953,0.000953,0.000223,0.06715,0.000425
fabricioasv,G4,0.000476,0.000476,0.0,0.073202,0.000249
fagner-acto,G4,0.000476,0.000476,0.0,0.066348,0.000267
faizan-shah-10,G4,0.0,0.000476,0.0,0.055289,0.000101
fajar-apri-alaska,G4,0.000476,0.000476,0.0,0.054941,0.000351
fangye100,G4,0.000476,0.000476,0.0,0.064923,0.000296
farzad528,G4,0.000476,0.000476,0.0,0.044597,0.000249
fastlorenzo,G4,0.001906,0.001906,0.002316,0.062271,0.000909
faysou,G4,0.0,0.000476,0.0,0.057565,0.000101
fbridger,G4,0.000476,0.000476,0.0,0.063456,0.000281
fdcastel,G4,0.001906,0.000953,0.0,0.045776,0.000367
feder1402,G4,0.000476,0.000476,0.0,0.066449,0.00029
federicociner,G4,0.0,0.000476,0.0,0.5,0.000101
felipe-lfca,G4,0.000476,0.000476,0.0,0.067605,0.000303
fengyunhe,G4,0.000476,0.000476,0.0,0.056075,0.000284
ferBo,G4,0.000953,0.000953,0.000486,0.060912,0.000387
fergoid,G4,0.001429,0.001429,2.3e-05,0.065142,0.000604
ferquo,G4,0.000476,0.000476,0.0,0.054642,0.000301
fgalarraga,G4,0.001429,0.000953,0.000959,0.059345,0.000515
fhemmerrelias,G4,0.001429,0.000953,0.0,0.066735,0.000589
filipemonteiroth,G4,0.000476,0.000476,0.0,0.054294,0.000323
fitzgeraldsteele,G4,0.000476,0.000476,0.0,0.055475,0.000348
flamerged,G4,0.001429,0.001429,0.001544,0.076496,0.000639
flavour,G4,0.000953,0.000953,0.000154,0.069864,0.000454
flawlessenergy,G4,0.001429,0.001429,0.000833,0.066348,0.001106
fleetimee,G4,0.000476,0.000476,0.0,0.067605,0.000303
fletchgqc,G4,0.000476,0.000476,0.0,0.064829,0.000323
flipthedog,G4,0.001429,0.0,0.0,0.0,0.000162
florijanqosja,G4,0.000476,0.000476,0.0,0.054941,0.000351
flysee100,G4,0.000476,0.000476,0.0,0.076436,0.00016
foeria,G4,0.000953,0.000953,0.0,0.333333,0.00098
foertel,G4,0.007623,0.007623,0.010011,0.079666,0.002752
fokkerone,G4,0.000476,0.000476,0.0,0.052505,0.00029
formin,G4,0.000953,0.0,0.0,0.0,0.00016
fortunto2,G4,0.000476,0.000476,0.0,0.066488,0.000277
foundryserver,G4,0.006193,0.006193,0.009344,0.072642,0.00298
framunoz,G4,0.000476,0.000476,0.0,0.057917,0.000227
francovp,G4,0.001906,0.001906,0.001171,0.069393,0.000706
freefoxcm,G4,0.001906,0.001906,0.001806,0.076615,0.000572
freshlesh3,G4,0.000476,0.0,0.0,0.0,0.000186
freudl,G4,0.000476,0.000476,0.0,0.053487,0.000384
frizikk,G4,0.000476,0.000476,0.0,0.065699,0.000302
frodon1,G4,0.0,0.000476,0.0,0.066145,0.000101
fschwiet,G4,0.000476,0.000476,0.0,0.076445,0.00016
fsilvaortiz,G4,0.00667,0.004764,0.004087,0.076125,0.003316
fssou,G4,0.000476,0.000476,0.0,0.076436,0.00016
fthozdemir,G4,0.000476,0.000476,0.0,0.064927,0.00041
fuleinist,G4,0.001429,0.000476,0.0,0.076455,0.000162
funkenstrahlen,G4,0.000476,0.000476,0.0,0.060315,0.000264
furkankoykiran,G4,0.001906,0.000476,0.0,0.048942,0.000393
fuyongde,G4,0.002382,0.002382,0.001118,0.07656,0.000517
fxnicolas,G4,0.000476,0.000476,0.0,0.074311,0.000178
gaatjeniksaan,G4,0.000476,0.0,0.0,0.0,0.000178
gabinfremont,G4,0.000476,0.000476,0.0,0.054941,0.000351
gabrielhmsantos,G4,0.004764,0.004764,0.004154,0.074906,0.001156
gakeez,G4,0.000953,0.000953,0.000772,0.060902,0.000523
galoniz,G4,0.002382,0.002382,0.003086,0.0765,0.00119
ganeshramakrishnanbr,G4,0.000953,0.001429,0.002599,0.07483,0.000362
gatuno1,G4,0.000476,0.000476,0.0,0.055358,0.000282
gavinjou818,G4,0.000953,0.000476,0.0,0.057261,0.000584
gbisaga,G4,0.000476,0.000476,0.0,0.064829,0.000323
gdut-yy,G4,0.0,0.0,0.0,0.0,0.000101
gederer,G4,0.000476,0.000476,0.0,0.074302,0.000178
george-mcintyre,G4,0.000476,0.000476,0.0,0.050071,0.00034
georgestevens99,G4,0.000476,0.000476,0.0,0.060876,0.000249
getanwar,G4,0.000476,0.000476,0.0,0.074556,0.00025
gferguson1815,G4,0.000953,0.000953,0.000772,0.074317,0.000412
ggamco,G4,0.000476,0.000476,0.0,0.068945,0.000251
ggblake,G4,0.000476,0.000476,0.0,0.060876,0.000249
ggeutzzang,G4,0.000476,0.0,0.0,0.0,0.000249
ghost,G4,0.005717,0.004764,0.032042,0.071367,0.002329
gideoncatz,G4,0.000953,0.000953,0.000952,0.073237,0.000537
gigascake,G4,0.000476,0.000476,0.0,0.074311,0.000178
giiyms,G4,0.0,0.0,0.0,0.0,0.000101
gimmebytes,G4,0.000476,0.000476,0.0,0.066356,0.000257
gingters,G4,0.000953,0.000953,0.0,0.4,0.00098
gitcnd,G4,0.002859,0.002859,0.003502,0.07656,0.001963
gitenstuff,G4,0.000476,0.000476,0.0,0.074462,0.000249
github-actions[bot],G4,0.141496,0.154836,0.229043,0.09587,0.056544
github-advanced-security[bot],G4,0.0,0.002382,0.0,0.063926,0.000101
github-code-quality[bot],G4,0.0,0.000476,0.0,0.003754,0.000101
github-gregory-rome,G4,0.000953,0.0,0.0,0.0,0.000103
giuseppe-trisciuoglio,G4,0.000476,0.000476,0.0,0.058924,0.000285
givemetraffic,G4,0.000476,0.000476,0.0,0.062426,0.000283
gjmorris,G4,0.000476,0.000476,0.0,0.067315,0.000248
glara,G4,0.000476,0.0,0.0,0.0,0.000249
glockpete,G4,0.000953,0.0,0.0,0.0,0.000103
gnnk,G4,0.001906,0.001906,0.002973,0.066014,0.000704
gogojames,G4,0.000476,0.000476,0.0,0.066442,0.000222
goldyard,G4,0.000953,0.000953,0.000358,0.074365,0.000364
gordonwatts,G4,0.002859,0.002859,0.003093,0.059507,0.001084
gotalab,G4,0.000953,0.0,0.0,0.0,0.000423
gouzhuang,G4,0.0,0.0,0.0,0.0,0.000101
gowy222,G4,0.000476,0.000476,0.0,0.060876,0.000249
gpfielpayretailers,G4,0.000476,0.000476,0.0,0.066348,0.000267
gpr,G4,0.000476,0.000476,0.0,0.060514,0.000259
grafvonb,G4,0.001906,0.000953,0.000824,0.076589,0.000288
grayson1999,G4,0.000476,0.000476,0.0,0.064957,0.000286
greffgreff,G4,0.003811,0.003811,0.003658,0.070365,0.001616
grhaonan,G4,0.000953,0.000953,0.000727,0.069189,0.000431
grissiom,G4,0.001429,0.0,0.0,0.0,0.000162
gsemet,G4,0.000476,0.000476,0.0,0.042985,0.000343
guercheLE,G4,0.001906,0.000953,0.0,0.042722,0.00033
gugahoi,G4,0.000476,0.000476,0.0,0.0637,0.000312
guiguito,G4,0.000476,0.000476,0.0,0.060436,0.000278
guisantossi,G4,0.0,0.0,0.0,0.0,0.000101
gulshankumar09,G4,0.001429,0.001906,0.001544,0.074374,0.000546
guptaashwanee,G4,0.000476,0.000476,0.0,0.065395,0.000285
gwallan,G4,0.000476,0.000476,0.0,0.065038,0.000317
gzhtdikrx,G4,0.000476,0.0,0.0,0.0,0.000178
h16rkim,G4,0.001906,0.0,0.0,0.0,0.000278
h4yfans,G4,0.000476,0.000476,0.0,0.054294,0.000323
habutre,G4,0.000476,0.000476,0.0,0.054379,0.000304
hackbraten68,G4,0.000476,0.000476,0.0,0.054315,0.00033
hacknlove,G4,0.000476,0.000476,0.0,0.064909,0.000322
hades200082,G4,0.000476,0.000476,0.0,0.046734,0.00037
hakan-andersson-treetop,G4,0.000953,0.000953,0.000772,0.074477,0.000523
hamzatrq,G4,0.000476,0.000476,0.0,0.25,0.000526
hanzlikhan,G4,0.000476,0.000476,0.0,0.06632,0.000264
happypig,G4,0.000476,0.000476,0.0,0.040029,0.000345
harikrishnan83,G4,0.003335,0.002382,0.001379,0.076917,0.000815
hariseldon78,G4,0.000476,0.000476,0.0,0.054294,0.000323
harishkm83,G4,0.000476,0.000476,0.0,0.060876,0.000249
harkairt,G4,0.000476,0.000476,0.0,0.285714,0.000517
hashimwarren,G4,0.001906,0.001906,0.002391,0.079875,0.000755
hassankhan2608,G4,0.001429,0.001429,0.001163,0.06458,0.000867
hassifmohd,G4,0.000476,0.000476,0.0,0.055379,0.000294
hawar,G4,0.001429,0.0,0.0,0.0,0.000162
hb2708,G4,0.0,0.000476,0.0,0.056959,0.000101
hcnimi,G4,0.0,0.0,0.0,0.0,0.000101
healthkowshik,G4,0.000953,0.000476,0.000665,0.053487,0.000443
hejvalli,G4,0.000476,0.000476,0.0,0.043683,0.000302
hellfirehd,G4,0.000476,0.000476,0.0,0.056192,0.000305
hello-william,G4,0.000476,0.000476,0.0,0.047024,0.000343
hemangjoshi37a,G4,0.005717,0.003811,0.005107,0.075226,0.00173
hendrix04,G4,0.001429,0.001429,2.3e-05,0.073862,0.000588
herculosh,G4,0.000476,0.000476,0.0,0.06487,0.000238
heyvoon,G4,0.000953,0.000953,0.000772,0.074335,0.000412
hiarcs,G4,0.001906,0.001906,0.002681,0.076778,0.000797
himanshugoyal1065,G4,0.000476,0.000476,0.0,0.060464,0.000281
hindermath,G4,0.000953,0.000953,0.0,0.035716,0.00016
hitermeng,G4,0.000476,0.000476,0.0,0.054941,0.000351
hmanicka,G4,0.000476,0.000476,0.0,0.060157,0.000244
hmzhbyry44-lab,G4,0.0,0.000476,0.0,0.5,0.000101
hojongs,G4,0.000476,0.000476,0.0,0.051411,0.000276
hongxichina,G4,0.003335,0.003335,0.00939,0.076946,0.001807
honjo-hiroaki-gtt,G4,0.007623,0.0,0.0,0.0,0.001719
hooperits,G4,0.001906,0.001906,0.001542,0.074429,0.000881
hooshyar,G4,0.000476,0.000476,0.0,0.060876,0.000249
hot666666,G4,0.001429,0.0,0.0,0.0,0.000162
housekelly,G4,0.003335,0.0,0.0,0.0,0.000649
hovrawl,G4,0.000953,0.000476,0.000357,0.333333,0.000949
hsin19,G4,0.001429,0.000476,5e-06,0.065699,0.000379
hsmorikawa,G4,0.000476,0.000476,0.0,0.076445,0.00016
htelsiz,G4,0.000476,0.000476,0.0,0.064726,0.000257
huangguang1999,G4,0.001429,0.0,0.0,0.0,0.000162
huanghaiqingit,G4,0.000476,0.000476,0.0,0.064721,0.000254
huangyang-reolink,G4,0.000476,0.0,0.0,0.0,0.000178
hugo082,G4,0.000476,0.000476,0.0,0.053508,0.000377
hugogu,G4,0.001429,0.0,0.0,0.0,0.000308
hulaxiaodai,G4,0.000476,0.0,0.0,0.0,0.000178
hungdev,G4,0.000476,0.000953,0.0,0.06476,0.000275
hungthai1401,G4,0.003335,0.000953,0.001874,0.065019,0.001053
huy1010,G4,0.001429,0.0,0.0,0.0,0.000162
iAbadia,G4,0.000476,0.000476,0.0,0.044597,0.000249
iAmSurajT,G4,0.000476,0.0,0.0,0.0,0.00016
iFrency,G4,0.000476,0.000476,0.0,0.076445,0.00016
iampeterdaniels,G4,0.000476,0.000476,0.0,0.054315,0.00033
ibotu,G4,0.002382,0.002382,0.000772,0.07435,0.000821
idc999,G4,0.000953,0.000953,0.000772,0.074335,0.000412
ieretzkdosha,G4,0.000476,0.0,0.0,0.0,0.00016
ifle,G4,0.0,0.000476,0.0,0.068578,0.000101
ifredom,G4,0.000953,0.000953,0.000341,0.061026,0.00036
ignatremizov,G4,0.000953,0.0,0.0,0.0,0.00016
igorrius,G4,0.000476,0.000476,0.0,0.07191,0.000254
ihascode,G4,0.000476,0.000476,0.0,0.060876,0.000249
ihor-shndr,G4,0.0,0.0,0.0,0.0,0.000101
ihrimech,G4,0.000476,0.000476,0.0,0.066488,0.000277
iksnae,G4,0.001429,0.000476,0.0,0.060777,0.00018
ilyar,G4,0.000476,0.000476,0.0,0.055379,0.000294
ilyavenger,G4,0.000953,0.000953,0.000125,0.065843,0.000434
im-samz,G4,0.000476,0.000476,0.0,0.076445,0.00016
im-world,G4,0.000476,0.000476,0.0,0.140351,0.000477
immannan,G4,0.000476,0.000476,0.0,0.066449,0.00029
imviancagrace,G4,0.001429,0.0,0.0,0.0,0.000162
incrediblezayed,G4,0.0,0.000476,0.0,0.25,0.000101
infinitelyloopy-bt,G4,0.004288,0.003811,0.004121,0.066788,0.00173
info-lamin,G4,0.000476,0.000476,0.0,0.054941,0.000351
inlineHamed,G4,0.000476,0.000476,0.0,0.056075,0.000329
insilications,G4,0.0,0.000476,0.0,0.5,0.000101
int2k,G4,0.000476,0.000476,0.0,0.057347,0.000292
intel352,G4,0.001906,0.001906,0.001388,0.074686,0.000681
intellix,G4,0.000476,0.000476,0.0,0.074462,0.000249
inthevortex,G4,0.000476,0.000476,0.0,0.060876,0.000249
iolalog,G4,0.000476,0.000476,0.0,0.060876,0.000249
irx76,G4,0.000476,0.000476,0.0,0.054941,0.000351
isanchez31,G4,0.001429,0.0,0.0,0.0,0.000162
isbdnt2,G4,0.0,0.0,0.0,0.0,0.000101
isdaniel,G4,0.002382,0.000953,0.0,0.064739,0.000518
ismaelJimenez,G4,0.001906,0.000476,0.0,0.055336,0.00036
itinsecurity,G4,0.001429,0.001429,0.005073,0.080143,0.000777
itlackey,G4,0.000476,0.000476,0.0,0.069808,0.000262
itpropro,G4,0.000953,0.000476,0.0,0.055338,0.000473
ivangrynenko,G4,0.000476,0.000476,0.0,0.057678,0.000279
ivanjo39191,G4,0.000476,0.000476,0.0,0.067605,0.000303
ivanthelad,G4,0.002859,0.002859,0.002531,0.07714,0.000991
ivishalgandhi,G4,0.001429,0.000476,0.0,0.076487,0.000162
ivo-toby,G4,0.001429,0.0,0.0,0.0,0.000162
izzybps,G4,0.0,0.0,0.0,0.0,0.000101
j-vasanth,G4,0.000476,0.000476,0.0,0.06519,0.000304
jaccozilla,G4,0.000476,0.000476,0.0,0.062491,0.000265
jahan01,G4,0.0,0.000476,0.0,0.068578,0.000101
jalvarezsamayoa,G4,0.003811,0.003811,0.003591,0.07552,0.001422
jamesainslie,G4,0.002859,0.000476,0.000357,0.333333,0.001571
jameshopkins,G4,0.000953,0.000953,6.6e-05,0.072949,0.000409
jamesrosing,G4,0.000953,0.000953,0.000234,0.064507,0.000462
janwillemkeizer,G4,0.000476,0.000476,0.0,0.066353,0.000282
jarrensj,G4,0.000476,0.0,0.0,0.0,0.000178
jasonwang82,G4,0.000476,0.0,0.0,0.0,0.000178
jaycangel,G4,0.007146,0.007146,0.011222,0.083978,0.002706
jbdocuphase,G4,0.000476,0.000476,0.0,0.069101,0.000252
jcastillopino,G4,0.001906,0.000476,4.5e-05,0.066534,0.000405
jcleigh,G4,0.000476,0.000476,0.0,0.068663,0.000282
jdstuart,G4,0.000476,0.000476,0.0,0.333333,0.000517
jedjohan,G4,0.0,0.000476,0.0,0.5,0.000101
jeffects,G4,0.001429,0.001429,0.000772,0.061036,0.000644
jehubba,G4,0.000476,0.000476,0.0,0.054251,0.000302
jejernig,G4,0.000953,0.000953,2e-06,0.055736,0.000494
jellydn,G4,0.004764,0.003811,0.003955,0.073797,0.00173
jensenbox,G4,0.000953,0.000953,0.000772,0.060902,0.000523
jensfredrik,G4,0.000476,0.000476,0.0,0.067444,0.00026
jereimers,G4,0.000953,0.000476,0.0,0.061976,0.000442
jeremyeder,G4,0.001429,0.000476,0.000266,0.5,0.000354
jeroaranda,G4,0.000476,0.000476,0.0,0.049049,0.000304
jeroenv3,G4,0.000476,0.000476,0.0,0.054941,0.000351
jeromeabel,G4,0.000476,0.000476,0.0,0.069101,0.000252
jessenaiman,G4,0.000476,0.000476,0.0,0.074311,0.000178
jetrotal,G4,0.000476,0.000476,0.0,0.060876,0.000249
jettchen0430,G4,0.000476,0.000476,0.0,0.06487,0.000238
jfilatow,G4,0.000476,0.000476,0.0,0.067605,0.000303
jflam,G4,0.0,0.000476,0.0,0.25,0.000101
jfranc38,G4,0.001429,0.0,0.0,0.0,0.000162
jhlim0204,G4,0.000476,0.000476,0.0,0.054941,0.000351
jhonathas,G4,0.000476,0.000476,0.0,0.064927,0.00041
jimitshah77,G4,0.000953,0.000953,0.001239,0.074371,0.000386
jimthompson5802,G4,0.002859,0.002859,0.002719,0.077166,0.00128
jin-joung,G4,0.001429,0.0,0.0,0.0,0.000162
jingairpi,G4,0.000476,0.000476,0.0,0.054315,0.00033
jinserk,G4,0.004288,0.004288,0.008815,0.087609,0.001576
jirizoudun,G4,0.000476,0.000476,0.0,0.0607,0.000251
jis249,G4,0.000953,0.0,0.0,0.0,0.000103
jisaf,G4,0.001429,0.001429,0.005155,0.075424,0.000505
jlameira,G4,0.000476,0.0,0.0,0.0,0.00016
jlwainwright,G4,0.000476,0.0,0.0,0.0,0.00016
jmhublar,G4,0.002859,0.002859,0.007615,0.075483,0.001165
jmrtnz94,G4,0.003811,0.003811,0.004552,0.077166,0.001347
joepstender,G4,0.000476,0.000476,0.0,0.054321,0.000394
joesh,G4,0.000476,0.000476,0.0,0.064957,0.000286
john-agentic-ai-tools,G4,0.001429,0.001429,3.9e-05,0.063882,0.000425
johnholliday,G4,0.000476,0.000476,0.0,0.064778,0.000289
johnmbaughman,G4,0.001906,0.001906,0.001455,0.073708,0.000765
johnml1135,G4,0.0,0.000476,0.0,0.5,0.000101
johnvinosh,G4,0.000476,0.000476,0.0,0.060876,0.000249
johnwylie70,G4,0.000953,0.000953,0.000772,0.060902,0.000523
johopp,G4,0.002859,0.002859,0.005144,0.079325,0.000976
jonny5203,G4,0.000476,0.000476,0.0,0.054294,0.000323
jonshaffer,G4,0.0,0.0,0.0,0.0,0.000101
jordanbrogden,G4,0.000476,0.000476,0.0,0.056526,0.000299
jordipuigbou,G4,0.001429,0.000953,0.001898,0.062237,0.000733
jorgeherrera1,G4,0.000476,0.000476,0.0,0.07191,0.000254
joseaplwork,G4,0.000476,0.000476,0.0,0.066449,0.00029
josecoelho,G4,0.000953,0.000953,6.2e-05,0.055529,0.000478
josee85921,G4,0.002859,0.002859,0.003857,0.076573,0.001478
josefdzbeta,G4,0.000476,0.000476,0.0,0.054941,0.000351
joseluiscarcel,G4,0.0,0.000476,0.0,0.068578,0.000101
josephcrawfordSRH,G4,0.001906,0.001906,0.00211,0.06932,0.000907
josh-treadwell,G4,0.000476,0.000476,0.0,0.054941,0.000351
joshhauser,G4,0.000476,0.000476,0.0,0.076445,0.00016
joshuachen3333,G4,0.001429,0.001429,0.001544,0.060928,0.00081
jospinagarcia,G4,0.000476,0.000476,0.0,0.076436,0.00016
jpatel3,G4,0.000953,0.0,0.0,0.0,0.00016
jpaveg,G4,0.000476,0.000476,0.0,0.069054,0.000254
jpchauvel,G4,0.000476,0.000953,0.0,0.072171,0.000278
jperfetto,G4,0.000476,0.000476,0.0,0.065038,0.000317
jpiquot,G4,0.000953,0.000476,0.0,0.051476,0.000308
jplck,G4,0.000476,0.000476,0.0,0.06519,0.000304
jpoley,G4,0.001429,0.001429,0.000848,0.063397,0.000642
jpouvrard,G4,0.000476,0.000476,0.0,0.333333,0.000672
jrcndlf,G4,0.000476,0.000476,0.0,0.06644,0.000309
jrestall,G4,0.000953,0.000953,5.8e-05,0.06953,0.000356
